year,date,field_number,parameter,protocol_number,file_type,source_file
2019,2020-10-12,83-418,фосфор,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\83-418\3. Фосфор подвижный по Мачигину (1).pdf
2019,2020-10-12,83-418,калий,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\83-418\4. Калий подвижный по Мачигину (1).pdf
2019,2020-10-12,83-418,сера,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\83-418\5. Сера подвижная (1).pdf
2019,2020-10-12,83-418,гумус,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\83-418\6. Органическое вещество (гумус по Тюрину) (1).pdf
2019,2020-10-12,83-418,медь,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\83-418\7. Медь (1).pdf
2019,2020-10-12,83-418,железо,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\83-418\8. Железо (1).pdf
2019,2020-10-12,83-418,магний,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\83-418\9. Магний (1).pdf
2019,2020-10-12,88-119,ph,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\1. pH солевой вытяжки (1).pdf
2019,2020-10-12,88-119,марганец,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\10. Марганец (1).pdf
2019,2020-10-12,88-119,молибден,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\11. Молибден (1).pdf
2019,2020-10-12,88-119,цинк,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\12. Цинк (1).pdf
2019,2020-10-12,88-119,нитраты,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\2. Группировка почв по содержанию нитратов (1).pdf
2019,2020-10-12,88-119,фосфор,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\3. Фосфор подвижный по Мачигину (1).pdf
2019,2020-10-12,88-119,калий,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\4. Калий подвижный по Мачигину (1).pdf
2019,2020-10-12,88-119,сера,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\5. Сера подвижная (1).pdf
2019,2020-10-12,88-119,гумус,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\6. Органическое вещество (гумус по Тюрину) (1).pdf
2019,2020-10-12,88-119,медь,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\7. Медь (1).pdf
2019,2020-10-12,88-119,железо,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\8. Железо (1).pdf
2019,2020-10-12,88-119,магний,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-1 Абайское ПК\88-119\9. Магний (1).pdf
2019,2020-10-12,40-468,ph,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\1. pH солевой вытяжки (1).pdf
2019,2020-10-12,40-468,марганец,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\10. Марганец (1).pdf
2019,2020-10-12,40-468,молибден,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\11. Молибден (1).pdf
2019,2020-10-12,40-468,цинк,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\12. Цинк (1).pdf
2019,2020-10-12,40-468,нитраты,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\2. Группировка почв по содержанию нитратов (1).pdf
2019,2020-10-12,40-468,фосфор,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\3. Фосфор подвижный по Мачигину (1).pdf
2019,2020-10-12,40-468,калий,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\4. Калий подвижный по Мачигину (1).pdf
2019,2020-10-12,40-468,сера,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\5. Сера подвижная (1).pdf
2019,2020-10-12,40-468,гумус,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\6. Органическое вещество (гумус по Тюрину) (1).pdf
2019,2020-10-12,40-468,медь,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\7. Медь (1).pdf
2019,2020-10-12,40-468,железо,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\8. Железо (1).pdf
2019,2020-10-12,40-468,магний,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\40-468\9. Магний (1).pdf
2019,2020-10-12,41-469,ph,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\1. pH солевой вытяжки (1).pdf
2019,2020-10-12,41-469,марганец,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\10. Марганец (1).pdf
2019,2020-10-12,41-469,молибден,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\11. Молибден (1).pdf
2019,2020-10-12,41-469,цинк,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\12. Цинк (1).pdf
2019,2020-10-12,41-469,нитраты,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\2. Группировка почв по содержанию нитратов (1).pdf
2019,2020-10-12,41-469,фосфор,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\3. Фосфор подвижный по Мачигину (1).pdf
2019,2020-10-12,41-469,калий,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\4. Калий подвижный по Мачигину (1).pdf
2019,2020-10-12,41-469,сера,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\5. Сера подвижная (1).pdf
2019,2020-10-12,41-469,гумус,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\6. Органическое вещество (гумус по Тюрину) (1).pdf
2019,2020-10-12,41-469,медь,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\7. Медь (1).pdf
2019,2020-10-12,41-469,железо,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\8. Железо (1).pdf
2019,2020-10-12,41-469,магний,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\41-469\9. Магний (1).pdf
2019,2020-10-12,70к-392,ph,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\1. pH солевой вытяжки (1).pdf
2019,2020-10-12,70к-392,марганец,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\10. Марганец (1).pdf
2019,2020-10-12,70к-392,молибден,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\11. Молибден (1).pdf
2019,2020-10-12,70к-392,цинк,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\12. Цинк (1).pdf
2019,2020-10-12,70к-392,нитраты,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\2. Группировка почв по содержанию нитратов (1).pdf
2019,2020-10-12,70к-392,фосфор,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\3. Фосфор подвижный по Мачигину (1).pdf
2019,2020-10-12,70к-392,калий,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\4. Калий подвижный по Мачигину (1).pdf
2019,2020-10-12,70к-392,сера,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\5. Сера подвижная (1).pdf
2019,2020-10-12,70к-392,гумус,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\6. Органическое вещество (гумус по Тюрину) (1).pdf
2019,2020-10-12,70к-392,медь,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\7. Медь (1).pdf
2019,2020-10-12,70к-392,железо,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\8. Железо (1).pdf
2019,2020-10-12,70к-392,магний,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\70к-392\9. Магний (1).pdf
2019,2020-10-12,81к-274,ph,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\1. pH солевой вытяжки (1) (1).pdf
2019,2020-10-12,81к-274,марганец,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\10. Марганец (1).pdf
2019,2020-10-12,81к-274,молибден,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\11. Молибден (1).pdf
2019,2020-10-12,81к-274,цинк,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\12. Цинк (1).pdf
2019,2020-10-12,81к-274,нитраты,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\2. Группировка почв по содержанию нитратов (1).pdf
2019,2020-10-12,81к-274,фосфор,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\3. Фосфор подвижный по Мачигину (1).pdf
2019,2020-10-12,81к-274,калий,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\4. Калий подвижный по Мачигину (1).pdf
2019,2020-10-12,81к-274,сера,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\5. Сера подвижная (1).pdf
2019,2020-10-12,81к-274,гумус,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\6. Органическое вещество (гумус по Тюрину) (1).pdf
2019,2020-10-12,81к-274,медь,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\7. Медь (1).pdf
2019,2020-10-12,81к-274,железо,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\8. Железо (1).pdf
2019,2020-10-12,81к-274,магний,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-2 Жер ПК\81к-274\9. Магний (1).pdf
2019,2020-10-12,18-566,ph,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\1. pH солевой вытяжки (1).pdf
2019,2020-10-12,18-566,марганец,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\10. Марганец (1).pdf
2019,2020-10-12,18-566,молибден,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\11. Молибден (1).pdf
2019,2020-10-12,18-566,цинк,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\12. Цинк (1).pdf
2019,2020-10-12,18-566,нитраты,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\2. Группировка почв по содержанию нитратов (1).pdf
2019,2020-10-12,18-566,фосфор,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\3. Фосфор подвижный по Мачигину (1).pdf
2019,2020-10-12,18-566,калий,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\4. Калий подвижный по Мачигину (1).pdf
2019,2020-10-12,18-566,сера,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\5. Сера подвижная (1).pdf
2019,2020-10-12,18-566,гумус,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\6. Органическое вещество (гумус по Тюрину) (1).pdf
2019,2020-10-12,18-566,медь,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\7. Медь (1).pdf
2019,2020-10-12,18-566,железо,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\8. Железо (1).pdf
2019,2020-10-12,18-566,магний,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\18-566\9. Магний (1).pdf
2019,2020-10-12,23-616,ph,9,PDF,C:\Claude\science_article\raw_data\pdf_excel_data\2019\Алтын - Инвест ТОО\9-3 Банновка ПК\23-616\1. pH солевой вытяжки (1).pdf
